"Time (EpSec)","x (km)","y (km)","z (km)"
160,7321.725552949,41523.569016669,0.000000000
161,7321.725552949,41523.569016669,0.000000000
162,7321.725552949,41523.569016669,0.000000000
163,7321.725552949,41523.569016669,0.000000000
164,7321.725552949,41523.569016669,0.000000000
165,7321.725552949,41523.569016669,0.000000000
166,7321.725552949,41523.569016669,0.000000000
167,7321.725552949,41523.569016669,0.000000000
168,7321.725552949,41523.569016669,0.000000000
169,7321.725552949,41523.569016669,0.000000000
170,7321.725552949,41523.569016669,0.000000000
171,7321.725552949,41523.569016669,0.000000000
172,7321.725552949,41523.569016669,0.000000000
173,7321.725552949,41523.569016669,0.000000000
174,7321.725552949,41523.569016669,0.000000000
175,7321.725552949,41523.569016669,0.000000000
176,7321.725552949,41523.569016669,0.000000000
177,7321.725552949,41523.569016669,0.000000000
178,7321.725552949,41523.569016669,0.000000000
179,7321.725552949,41523.569016669,0.000000000
180,7321.725552949,41523.569016669,0.000000000
181,7321.725552949,41523.569016669,0.000000000
182,7321.725552949,41523.569016669,0.000000000
183,7321.725552949,41523.569016669,0.000000000
184,7321.725552949,41523.569016669,0.000000000
185,7321.725552949,41523.569016669,0.000000000
186,7321.725552949,41523.569016669,0.000000000
187,7321.725552949,41523.569016669,0.000000000
188,7321.725552949,41523.569016669,0.000000000
189,7321.725552949,41523.569016669,0.000000000
190,7321.725552949,41523.569016669,0.000000000
191,7321.725552949,41523.569016669,0.000000000
192,7321.725552949,41523.569016669,0.000000000
193,7321.725552949,41523.569016669,0.000000000
194,7321.725552949,41523.569016669,0.000000000
195,7321.725552949,41523.569016669,0.000000000
196,7321.725552949,41523.569016669,0.000000000
197,7321.725552949,41523.569016669,0.000000000
198,7321.725552949,41523.569016669,0.000000000
199,7321.725552949,41523.569016669,0.000000000
200,7321.725552949,41523.569016669,0.000000000
201,7321.725552949,41523.569016669,0.000000000
202,7321.725552949,41523.569016669,0.000000000
203,7321.725552949,41523.569016669,0.000000000
204,7321.725552949,41523.569016669,0.000000000
205,7321.725552949,41523.569016669,0.000000000
206,7321.725552949,41523.569016669,0.000000000
207,7321.725552949,41523.569016669,0.000000000
208,7321.725552949,41523.569016669,0.000000000
209,7321.725552949,41523.569016669,0.000000000
210,7321.725552949,41523.569016669,0.000000000
211,7321.725552949,41523.569016669,0.000000000
212,7321.725552949,41523.569016669,0.000000000
213,7321.725552949,41523.569016669,0.000000000
214,7321.725552949,41523.569016669,0.000000000
215,7321.725552949,41523.569016669,0.000000000
216,7321.725552949,41523.569016669,0.000000000
217,7321.725552949,41523.569016669,0.000000000
218,7321.725552949,41523.569016669,0.000000000
219,7321.725552949,41523.569016669,0.000000000
220,7321.725552949,41523.569016669,0.000000000
221,7321.725552949,41523.569016669,0.000000000
222,7321.725552949,41523.569016669,0.000000000
223,7321.725552949,41523.569016669,0.000000000
224,7321.725552949,41523.569016669,0.000000000
225,7321.725552949,41523.569016669,0.000000000
226,7321.725552949,41523.569016669,0.000000000
227,7321.725552949,41523.569016669,0.000000000
228,7321.725552949,41523.569016669,0.000000000
229,7321.725552949,41523.569016669,0.000000000
230,7321.725552949,41523.569016669,0.000000000
231,7321.725552949,41523.569016669,0.000000000
232,7321.725552949,41523.569016669,0.000000000
233,7321.725552949,41523.569016669,0.000000000
234,7321.725552949,41523.569016669,0.000000000
235,7321.725552949,41523.569016669,0.000000000
236,7321.725552949,41523.569016669,0.000000000
237,7321.725552949,41523.569016669,0.000000000
238,7321.725552949,41523.569016669,0.000000000
239,7321.725552949,41523.569016669,0.000000000
240,7321.725552949,41523.569016669,0.000000000
241,7321.725552949,41523.569016669,0.000000000
242,7321.725552949,41523.569016669,0.000000000
243,7321.725552949,41523.569016669,0.000000000
244,7321.725552949,41523.569016669,0.000000000
245,7321.725552949,41523.569016669,0.000000000
246,7321.725552949,41523.569016669,0.000000000
247,7321.725552949,41523.569016669,0.000000000
248,7321.725552949,41523.569016669,0.000000000
249,7321.725552949,41523.569016669,0.000000000
250,7321.725552949,41523.569016669,0.000000000
251,7321.725552949,41523.569016669,0.000000000
252,7321.725552949,41523.569016669,0.000000000
253,7321.725552949,41523.569016669,0.000000000
254,7321.725552949,41523.569016669,0.000000000
255,7321.725552949,41523.569016669,0.000000000
256,7321.725552949,41523.569016669,0.000000000
257,7321.725552949,41523.569016669,0.000000000
258,7321.725552949,41523.569016669,0.000000000
259,7321.725552949,41523.569016669,0.000000000
260,7321.725552949,41523.569016669,0.000000000
261,7321.725552949,41523.569016669,0.000000000
262,7321.725552949,41523.569016669,0.000000000
263,7321.725552949,41523.569016669,0.000000000
264,7321.725552949,41523.569016669,0.000000000
265,7321.725552949,41523.569016669,0.000000000
266,7321.725552949,41523.569016669,0.000000000
267,7321.725552949,41523.569016669,0.000000000
268,7321.725552949,41523.569016669,0.000000000
269,7321.725552949,41523.569016669,0.000000000
270,7321.725552949,41523.569016669,0.000000000
271,7321.725552949,41523.569016669,0.000000000
272,7321.725552949,41523.569016669,0.000000000
273,7321.725552949,41523.569016669,0.000000000
274,7321.725552949,41523.569016669,0.000000000
275,7321.725552949,41523.569016669,0.000000000
276,7321.725552949,41523.569016669,0.000000000
277,7321.725552949,41523.569016669,0.000000000
278,7321.725552949,41523.569016669,0.000000000
279,7321.725552949,41523.569016669,0.000000000
280,7321.725552949,41523.569016669,0.000000000
281,7321.725552949,41523.569016669,0.000000000
282,7321.725552949,41523.569016669,0.000000000
283,7321.725552949,41523.569016669,0.000000000
284,7321.725552949,41523.569016669,0.000000000
285,7321.725552949,41523.569016669,0.000000000
286,7321.725552949,41523.569016669,0.000000000
287,7321.725552949,41523.569016669,0.000000000
288,7321.725552949,41523.569016669,0.000000000
289,7321.725552949,41523.569016669,0.000000000
290,7321.725552949,41523.569016669,0.000000000
291,7321.725552949,41523.569016669,0.000000000
292,7321.725552949,41523.569016669,0.000000000
293,7321.725552949,41523.569016669,0.000000000
294,7321.725552949,41523.569016669,0.000000000
295,7321.725552949,41523.569016669,0.000000000
296,7321.725552949,41523.569016669,0.000000000
297,7321.725552949,41523.569016669,0.000000000
298,7321.725552949,41523.569016669,0.000000000
299,7321.725552949,41523.569016669,0.000000000
300,7321.725552949,41523.569016669,0.000000000
301,7321.725552949,41523.569016669,0.000000000
302,7321.725552949,41523.569016669,0.000000000
303,7321.725552949,41523.569016669,0.000000000
304,7321.725552949,41523.569016669,0.000000000
305,7321.725552949,41523.569016669,0.000000000
306,7321.725552949,41523.569016669,0.000000000
307,7321.725552949,41523.569016669,0.000000000
308,7321.725552949,41523.569016669,0.000000000
309,7321.725552949,41523.569016669,0.000000000
310,7321.725552949,41523.569016669,0.000000000
311,7321.725552949,41523.569016669,0.000000000
312,7321.725552949,41523.569016669,0.000000000
313,7321.725552949,41523.569016669,0.000000000
314,7321.725552949,41523.569016669,0.000000000
315,7321.725552949,41523.569016669,0.000000000
316,7321.725552949,41523.569016669,0.000000000
317,7321.725552949,41523.569016669,0.000000000
318,7321.725552949,41523.569016669,0.000000000
319,7321.725552949,41523.569016669,0.000000000
320,7321.725552949,41523.569016669,0.000000000
321,7321.725552949,41523.569016669,0.000000000
322,7321.725552949,41523.569016669,0.000000000
323,7321.725552949,41523.569016669,0.000000000
324,7321.725552949,41523.569016669,0.000000000
325,7321.725552949,41523.569016669,0.000000000
326,7321.725552949,41523.569016669,0.000000000
327,7321.725552949,41523.569016669,0.000000000
328,7321.725552949,41523.569016669,0.000000000
329,7321.725552949,41523.569016669,0.000000000
330,7321.725552949,41523.569016669,0.000000000
331,7321.725552949,41523.569016669,0.000000000
332,7321.725552949,41523.569016669,0.000000000
333,7321.725552949,41523.569016669,0.000000000
334,7321.725552949,41523.569016669,0.000000000
335,7321.725552949,41523.569016669,0.000000000
336,7321.725552949,41523.569016669,0.000000000
337,7321.725552949,41523.569016669,0.000000000
338,7321.725552949,41523.569016669,0.000000000
339,7321.725552949,41523.569016669,0.000000000
340,7321.725552949,41523.569016669,0.000000000
341,7321.725552949,41523.569016669,0.000000000
342,7321.725552949,41523.569016669,0.000000000
343,7321.725552949,41523.569016669,0.000000000
344,7321.725552949,41523.569016669,0.000000000
345,7321.725552949,41523.569016669,0.000000000
346,7321.725552949,41523.569016669,0.000000000
347,7321.725552949,41523.569016669,0.000000000
348,7321.725552949,41523.569016669,0.000000000
349,7321.725552949,41523.569016669,0.000000000
350,7321.725552949,41523.569016669,0.000000000
351,7321.725552949,41523.569016669,0.000000000
352,7321.725552949,41523.569016669,0.000000000
353,7321.725552949,41523.569016669,0.000000000
354,7321.725552949,41523.569016669,0.000000000
355,7321.725552949,41523.569016669,0.000000000
356,7321.725552949,41523.569016669,0.000000000
357,7321.725552949,41523.569016669,0.000000000
358,7321.725552949,41523.569016669,0.000000000
359,7321.725552949,41523.569016669,0.000000000
360,7321.725552949,41523.569016669,0.000000000
361,7321.725552949,41523.569016669,0.000000000
362,7321.725552949,41523.569016669,0.000000000
363,7321.725552949,41523.569016669,0.000000000
364,7321.725552949,41523.569016669,0.000000000
365,7321.725552949,41523.569016669,0.000000000
366,7321.725552949,41523.569016669,0.000000000
367,7321.725552949,41523.569016669,0.000000000
368,7321.725552949,41523.569016669,0.000000000
369,7321.725552949,41523.569016669,0.000000000
370,7321.725552949,41523.569016669,0.000000000
371,7321.725552949,41523.569016669,0.000000000
372,7321.725552949,41523.569016669,0.000000000
373,7321.725552949,41523.569016669,0.000000000
374,7321.725552949,41523.569016669,0.000000000
375,7321.725552949,41523.569016669,0.000000000
376,7321.725552949,41523.569016669,0.000000000
377,7321.725552949,41523.569016669,0.000000000
378,7321.725552949,41523.569016669,0.000000000
379,7321.725552949,41523.569016669,0.000000000
380,7321.725552949,41523.569016669,0.000000000
381,7321.725552949,41523.569016669,0.000000000
382,7321.725552949,41523.569016669,0.000000000
383,7321.725552949,41523.569016669,0.000000000
384,7321.725552949,41523.569016669,0.000000000
385,7321.725552949,41523.569016669,0.000000000
386,7321.725552949,41523.569016669,0.000000000
387,7321.725552949,41523.569016669,0.000000000
388,7321.725552949,41523.569016669,0.000000000
389,7321.725552949,41523.569016669,0.000000000
390,7321.725552949,41523.569016669,0.000000000
391,7321.725552949,41523.569016669,0.000000000
392,7321.725552949,41523.569016669,0.000000000
393,7321.725552949,41523.569016669,0.000000000
394,7321.725552949,41523.569016669,0.000000000
395,7321.725552949,41523.569016669,0.000000000
396,7321.725552949,41523.569016669,0.000000000
397,7321.725552949,41523.569016669,0.000000000
398,7321.725552949,41523.569016669,0.000000000
399,7321.725552949,41523.569016669,0.000000000
400,7321.725552949,41523.569016669,0.000000000
401,7321.725552949,41523.569016669,0.000000000
402,7321.725552949,41523.569016669,0.000000000
403,7321.725552949,41523.569016669,0.000000000
404,7321.725552949,41523.569016669,0.000000000
405,7321.725552949,41523.569016669,0.000000000
406,7321.725552949,41523.569016669,0.000000000
407,7321.725552949,41523.569016669,0.000000000
408,7321.725552949,41523.569016669,0.000000000
409,7321.725552949,41523.569016669,0.000000000
410,7321.725552949,41523.569016669,0.000000000
411,7321.725552949,41523.569016669,0.000000000
412,7321.725552949,41523.569016669,0.000000000
413,7321.725552949,41523.569016669,0.000000000
414,7321.725552949,41523.569016669,0.000000000
415,7321.725552949,41523.569016669,0.000000000
416,7321.725552949,41523.569016669,0.000000000
417,7321.725552949,41523.569016669,0.000000000
418,7321.725552949,41523.569016669,0.000000000
419,7321.725552949,41523.569016669,0.000000000
420,7321.725552949,41523.569016669,0.000000000
421,7321.725552949,41523.569016669,0.000000000
422,7321.725552949,41523.569016669,0.000000000
423,7321.725552949,41523.569016669,0.000000000
424,7321.725552949,41523.569016669,0.000000000
425,7321.725552949,41523.569016669,0.000000000
426,7321.725552949,41523.569016669,0.000000000
427,7321.725552949,41523.569016669,0.000000000
428,7321.725552949,41523.569016669,0.000000000
429,7321.725552949,41523.569016669,0.000000000
430,7321.725552949,41523.569016669,0.000000000
431,7321.725552949,41523.569016669,0.000000000
432,7321.725552949,41523.569016669,0.000000000
433,7321.725552949,41523.569016669,0.000000000
434,7321.725552949,41523.569016669,0.000000000
435,7321.725552949,41523.569016669,0.000000000
436,7321.725552949,41523.569016669,0.000000000
437,7321.725552949,41523.569016669,0.000000000
438,7321.725552949,41523.569016669,0.000000000
439,7321.725552949,41523.569016669,0.000000000
440,7321.725552949,41523.569016669,0.000000000
441,7321.725552949,41523.569016669,0.000000000
442,7321.725552949,41523.569016669,0.000000000
443,7321.725552949,41523.569016669,0.000000000
444,7321.725552949,41523.569016669,0.000000000
445,7321.725552949,41523.569016669,0.000000000
446,7321.725552949,41523.569016669,0.000000000
447,7321.725552949,41523.569016669,0.000000000
448,7321.725552949,41523.569016669,0.000000000
449,7321.725552949,41523.569016669,0.000000000
450,7321.725552949,41523.569016669,0.000000000
451,7321.725552949,41523.569016669,0.000000000
452,7321.725552949,41523.569016669,0.000000000
453,7321.725552949,41523.569016669,0.000000000
454,7321.725552949,41523.569016669,0.000000000
455,7321.725552949,41523.569016669,0.000000000
456,7321.725552949,41523.569016669,0.000000000
457,7321.725552949,41523.569016669,0.000000000
458,7321.725552949,41523.569016669,0.000000000
459,7321.725552949,41523.569016669,0.000000000
460,7321.725552949,41523.569016669,0.000000000
461,7321.725552949,41523.569016669,0.000000000
462,7321.725552949,41523.569016669,0.000000000
463,7321.725552949,41523.569016669,0.000000000
464,7321.725552949,41523.569016669,0.000000000
465,7321.725552949,41523.569016669,0.000000000
466,7321.725552949,41523.569016669,0.000000000
467,7321.725552949,41523.569016669,0.000000000
468,7321.725552949,41523.569016669,0.000000000
469,7321.725552949,41523.569016669,0.000000000
470,7321.725552949,41523.569016669,0.000000000
471,7321.725552949,41523.569016669,0.000000000
472,7321.725552949,41523.569016669,0.000000000
473,7321.725552949,41523.569016669,0.000000000
474,7321.725552949,41523.569016669,0.000000000
475,7321.725552949,41523.569016669,0.000000000
476,7321.725552949,41523.569016669,0.000000000
477,7321.725552949,41523.569016669,0.000000000
478,7321.725552949,41523.569016669,0.000000000
479,7321.725552949,41523.569016669,0.000000000
480,7321.725552949,41523.569016669,0.000000000
481,7321.725552949,41523.569016669,0.000000000
482,7321.725552949,41523.569016669,0.000000000
483,7321.725552949,41523.569016669,0.000000000
484,7321.725552949,41523.569016669,0.000000000
485,7321.725552949,41523.569016669,0.000000000
486,7321.725552949,41523.569016669,0.000000000
487,7321.725552949,41523.569016669,0.000000000
488,7321.725552949,41523.569016669,0.000000000
489,7321.725552949,41523.569016669,0.000000000
490,7321.725552949,41523.569016669,0.000000000
491,7321.725552949,41523.569016669,0.000000000
492,7321.725552949,41523.569016669,0.000000000
493,7321.725552949,41523.569016669,0.000000000
494,7321.725552949,41523.569016669,0.000000000
495,7321.725552949,41523.569016669,0.000000000
496,7321.725552949,41523.569016669,0.000000000
497,7321.725552949,41523.569016669,0.000000000
498,7321.725552949,41523.569016669,0.000000000
499,7321.725552949,41523.569016669,0.000000000
500,7321.725552949,41523.569016669,0.000000000
501,7321.725552949,41523.569016669,0.000000000
502,7321.725552949,41523.569016669,0.000000000
503,7321.725552949,41523.569016669,0.000000000
504,7321.725552949,41523.569016669,0.000000000
505,7321.725552949,41523.569016669,0.000000000
506,7321.725552949,41523.569016669,0.000000000
507,7321.725552949,41523.569016669,0.000000000
508,7321.725552949,41523.569016669,0.000000000
509,7321.725552949,41523.569016669,0.000000000
510,7321.725552949,41523.569016669,0.000000000
511,7321.725552949,41523.569016669,0.000000000
512,7321.725552949,41523.569016669,0.000000000
513,7321.725552949,41523.569016669,0.000000000
514,7321.725552949,41523.569016669,0.000000000
515,7321.725552949,41523.569016669,0.000000000
516,7321.725552949,41523.569016669,0.000000000
517,7321.725552949,41523.569016669,0.000000000
518,7321.725552949,41523.569016669,0.000000000
519,7321.725552949,41523.569016669,0.000000000
520,7321.725552949,41523.569016669,0.000000000
521,7321.725552949,41523.569016669,0.000000000
522,7321.725552949,41523.569016669,0.000000000
523,7321.725552949,41523.569016669,0.000000000
524,7321.725552949,41523.569016669,0.000000000
525,7321.725552949,41523.569016669,0.000000000
526,7321.725552949,41523.569016669,0.000000000
527,7321.725552949,41523.569016669,0.000000000
528,7321.725552949,41523.569016669,0.000000000
529,7321.725552949,41523.569016669,0.000000000
530,7321.725552949,41523.569016669,0.000000000
531,7321.725552949,41523.569016669,0.000000000
532,7321.725552949,41523.569016669,0.000000000
533,7321.725552949,41523.569016669,0.000000000
534,7321.725552949,41523.569016669,0.000000000
535,7321.725552949,41523.569016669,0.000000000
536,7321.725552949,41523.569016669,0.000000000
537,7321.725552949,41523.569016669,0.000000000
538,7321.725552949,41523.569016669,0.000000000
539,7321.725552949,41523.569016669,0.000000000
540,7321.725552949,41523.569016669,0.000000000
541,7321.725552949,41523.569016669,0.000000000
542,7321.725552949,41523.569016669,0.000000000
543,7321.725552949,41523.569016669,0.000000000
544,7321.725552949,41523.569016669,0.000000000
545,7321.725552949,41523.569016669,0.000000000
546,7321.725552949,41523.569016669,0.000000000
547,7321.725552949,41523.569016669,0.000000000
548,7321.725552949,41523.569016669,0.000000000
549,7321.725552949,41523.569016669,0.000000000
550,7321.725552949,41523.569016669,0.000000000
551,7321.725552949,41523.569016669,0.000000000
552,7321.725552949,41523.569016669,0.000000000
553,7321.725552949,41523.569016669,0.000000000
554,7321.725552949,41523.569016669,0.000000000
555,7321.725552949,41523.569016669,0.000000000
556,7321.725552949,41523.569016669,0.000000000
557,7321.725552949,41523.569016669,0.000000000
558,7321.725552949,41523.569016669,0.000000000
559,7321.725552949,41523.569016669,0.000000000
560,7321.725552949,41523.569016669,0.000000000
561,7321.725552949,41523.569016669,0.000000000
562,7321.725552949,41523.569016669,0.000000000
563,7321.725552949,41523.569016669,0.000000000
564,7321.725552949,41523.569016669,0.000000000
565,7321.725552949,41523.569016669,0.000000000
566,7321.725552949,41523.569016669,0.000000000
567,7321.725552949,41523.569016669,0.000000000
568,7321.725552949,41523.569016669,0.000000000
569,7321.725552949,41523.569016669,0.000000000
570,7321.725552949,41523.569016669,0.000000000
571,7321.725552949,41523.569016669,0.000000000
572,7321.725552949,41523.569016669,0.000000000
573,7321.725552949,41523.569016669,0.000000000
574,7321.725552949,41523.569016669,0.000000000
575,7321.725552949,41523.569016669,0.000000000
576,7321.725552949,41523.569016669,0.000000000
577,7321.725552949,41523.569016669,0.000000000
578,7321.725552949,41523.569016669,0.000000000
579,7321.725552949,41523.569016669,0.000000000
580,7321.725552949,41523.569016669,0.000000000
581,7321.725552949,41523.569016669,0.000000000
582,7321.725552949,41523.569016669,0.000000000
583,7321.725552949,41523.569016669,0.000000000
584,7321.725552949,41523.569016669,0.000000000
585,7321.725552949,41523.569016669,0.000000000
586,7321.725552949,41523.569016669,0.000000000
587,7321.725552949,41523.569016669,0.000000000
588,7321.725552949,41523.569016669,0.000000000
589,7321.725552949,41523.569016669,0.000000000
590,7321.725552949,41523.569016669,0.000000000
591,7321.725552949,41523.569016669,0.000000000
592,7321.725552949,41523.569016669,0.000000000
593,7321.725552949,41523.569016669,0.000000000
594,7321.725552949,41523.569016669,0.000000000
595,7321.725552949,41523.569016669,0.000000000
596,7321.725552949,41523.569016669,0.000000000
597,7321.725552949,41523.569016669,0.000000000
598,7321.725552949,41523.569016669,0.000000000
599,7321.725552949,41523.569016669,0.000000000
600,7321.725552949,41523.569016669,0.000000000
601,7321.725552949,41523.569016669,0.000000000
602,7321.725552949,41523.569016669,0.000000000
603,7321.725552949,41523.569016669,0.000000000
604,7321.725552949,41523.569016669,0.000000000
605,7321.725552949,41523.569016669,0.000000000
606,7321.725552949,41523.569016669,0.000000000
607,7321.725552949,41523.569016669,0.000000000
608,7321.725552949,41523.569016669,0.000000000
609,7321.725552949,41523.569016669,0.000000000
610,7321.725552949,41523.569016669,0.000000000
611,7321.725552949,41523.569016669,0.000000000
612,7321.725552949,41523.569016669,0.000000000
613,7321.725552949,41523.569016669,0.000000000
614,7321.725552949,41523.569016669,0.000000000
615,7321.725552949,41523.569016669,0.000000000
616,7321.725552949,41523.569016669,0.000000000
617,7321.725552949,41523.569016669,0.000000000
618,7321.725552949,41523.569016669,0.000000000
619,7321.725552949,41523.569016669,0.000000000
620,7321.725552949,41523.569016669,0.000000000
621,7321.725552949,41523.569016669,0.000000000
622,7321.725552949,41523.569016669,0.000000000
623,7321.725552949,41523.569016669,0.000000000
624,7321.725552949,41523.569016669,0.000000000
625,7321.725552949,41523.569016669,0.000000000
626,7321.725552949,41523.569016669,0.000000000
627,7321.725552949,41523.569016669,0.000000000
628,7321.725552949,41523.569016669,0.000000000
629,7321.725552949,41523.569016669,0.000000000
630,7321.725552949,41523.569016669,0.000000000
631,7321.725552949,41523.569016669,0.000000000
632,7321.725552949,41523.569016669,0.000000000
633,7321.725552949,41523.569016669,0.000000000
634,7321.725552949,41523.569016669,0.000000000
635,7321.725552949,41523.569016669,0.000000000
636,7321.725552949,41523.569016669,0.000000000
637,7321.725552949,41523.569016669,0.000000000
638,7321.725552949,41523.569016669,0.000000000
639,7321.725552949,41523.569016669,0.000000000
640,7321.725552949,41523.569016669,0.000000000
641,7321.725552949,41523.569016669,0.000000000
642,7321.725552949,41523.569016669,0.000000000
643,7321.725552949,41523.569016669,0.000000000
644,7321.725552949,41523.569016669,0.000000000
645,7321.725552949,41523.569016669,0.000000000
646,7321.725552949,41523.569016669,0.000000000
647,7321.725552949,41523.569016669,0.000000000
648,7321.725552949,41523.569016669,0.000000000
649,7321.725552949,41523.569016669,0.000000000
650,7321.725552949,41523.569016669,0.000000000
651,7321.725552949,41523.569016669,0.000000000
652,7321.725552949,41523.569016669,0.000000000
653,7321.725552949,41523.569016669,0.000000000
654,7321.725552949,41523.569016669,0.000000000
655,7321.725552949,41523.569016669,0.000000000
656,7321.725552949,41523.569016669,0.000000000
657,7321.725552949,41523.569016669,0.000000000
658,7321.725552949,41523.569016669,0.000000000
659,7321.725552949,41523.569016669,0.000000000
660,7321.725552949,41523.569016669,0.000000000
661,7321.725552949,41523.569016669,0.000000000
662,7321.725552949,41523.569016669,0.000000000
663,7321.725552949,41523.569016669,0.000000000
664,7321.725552949,41523.569016669,0.000000000
665,7321.725552949,41523.569016669,0.000000000
666,7321.725552949,41523.569016669,0.000000000
667,7321.725552949,41523.569016669,0.000000000
668,7321.725552949,41523.569016669,0.000000000
669,7321.725552949,41523.569016669,0.000000000
670,7321.725552949,41523.569016669,0.000000000
671,7321.725552949,41523.569016669,0.000000000
672,7321.725552949,41523.569016669,0.000000000
673,7321.725552949,41523.569016669,0.000000000
674,7321.725552949,41523.569016669,0.000000000
675,7321.725552949,41523.569016669,0.000000000
676,7321.725552949,41523.569016669,0.000000000
677,7321.725552949,41523.569016669,0.000000000
678,7321.725552949,41523.569016669,0.000000000
679,7321.725552949,41523.569016669,0.000000000
680,7321.725552949,41523.569016669,0.000000000
681,7321.725552949,41523.569016669,0.000000000
682,7321.725552949,41523.569016669,0.000000000
683,7321.725552949,41523.569016669,0.000000000
684,7321.725552949,41523.569016669,0.000000000
685,7321.725552949,41523.569016669,0.000000000
686,7321.725552949,41523.569016669,0.000000000
687,7321.725552949,41523.569016669,0.000000000
688,7321.725552949,41523.569016669,0.000000000
689,7321.725552949,41523.569016669,0.000000000
690,7321.725552949,41523.569016669,0.000000000
691,7321.725552949,41523.569016669,0.000000000
692,7321.725552949,41523.569016669,0.000000000
693,7321.725552949,41523.569016669,0.000000000
694,7321.725552949,41523.569016669,0.000000000
695,7321.725552949,41523.569016669,0.000000000
696,7321.725552949,41523.569016669,0.000000000
697,7321.725552949,41523.569016669,0.000000000
698,7321.725552949,41523.569016669,0.000000000
699,7321.725552949,41523.569016669,0.000000000
700,7321.725552949,41523.569016669,0.000000000
701,7321.725552949,41523.569016669,0.000000000
702,7321.725552949,41523.569016669,0.000000000
703,7321.725552949,41523.569016669,0.000000000
704,7321.725552949,41523.569016669,0.000000000
705,7321.725552949,41523.569016669,0.000000000
706,7321.725552949,41523.569016669,0.000000000
707,7321.725552949,41523.569016669,0.000000000
708,7321.725552949,41523.569016669,0.000000000
709,7321.725552949,41523.569016669,0.000000000
710,7321.725552949,41523.569016669,0.000000000
711,7321.725552949,41523.569016669,0.000000000
712,7321.725552949,41523.569016669,0.000000000
713,7321.725552949,41523.569016669,0.000000000
714,7321.725552949,41523.569016669,0.000000000
715,7321.725552949,41523.569016669,0.000000000
716,7321.725552949,41523.569016669,0.000000000
717,7321.725552949,41523.569016669,0.000000000
718,7321.725552949,41523.569016669,0.000000000
719,7321.725552949,41523.569016669,0.000000000
720,7321.725552949,41523.569016669,0.000000000
721,7321.725552949,41523.569016669,0.000000000
722,7321.725552949,41523.569016669,0.000000000
723,7321.725552949,41523.569016669,0.000000000
724,7321.725552949,41523.569016669,0.000000000
725,7321.725552949,41523.569016669,0.000000000
726,7321.725552949,41523.569016669,0.000000000
727,7321.725552949,41523.569016669,0.000000000
728,7321.725552949,41523.569016669,0.000000000
729,7321.725552949,41523.569016669,0.000000000
730,7321.725552949,41523.569016669,0.000000000
731,7321.725552949,41523.569016669,0.000000000
732,7321.725552949,41523.569016669,0.000000000
733,7321.725552949,41523.569016669,0.000000000
734,7321.725552949,41523.569016669,0.000000000
735,7321.725552949,41523.569016669,0.000000000
736,7321.725552949,41523.569016669,0.000000000
737,7321.725552949,41523.569016669,0.000000000
738,7321.725552949,41523.569016669,0.000000000
739,7321.725552949,41523.569016669,0.000000000
740,7321.725552949,41523.569016669,0.000000000
741,7321.725552949,41523.569016669,0.000000000
742,7321.725552949,41523.569016669,0.000000000
743,7321.725552949,41523.569016669,0.000000000
744,7321.725552949,41523.569016669,0.000000000
745,7321.725552949,41523.569016669,0.000000000
746,7321.725552949,41523.569016669,0.000000000
747,7321.725552949,41523.569016669,0.000000000
748,7321.725552949,41523.569016669,0.000000000
749,7321.725552949,41523.569016669,0.000000000
750,7321.725552949,41523.569016669,0.000000000
751,7321.725552949,41523.569016669,0.000000000
752,7321.725552949,41523.569016669,0.000000000
753,7321.725552949,41523.569016669,0.000000000
754,7321.725552949,41523.569016669,0.000000000
755,7321.725552949,41523.569016669,0.000000000
756,7321.725552949,41523.569016669,0.000000000
757,7321.725552949,41523.569016669,0.000000000
758,7321.725552949,41523.569016669,0.000000000
759,7321.725552949,41523.569016669,0.000000000
760,7321.725552949,41523.569016669,0.000000000
761,7321.725552949,41523.569016669,0.000000000
762,7321.725552949,41523.569016669,0.000000000
763,7321.725552949,41523.569016669,0.000000000
764,7321.725552949,41523.569016669,0.000000000
765,7321.725552949,41523.569016669,0.000000000
766,7321.725552949,41523.569016669,0.000000000
767,7321.725552949,41523.569016669,0.000000000
768,7321.725552949,41523.569016669,0.000000000
769,7321.725552949,41523.569016669,0.000000000
770,7321.725552949,41523.569016669,0.000000000
771,7321.725552949,41523.569016669,0.000000000
772,7321.725552949,41523.569016669,0.000000000
773,7321.725552949,41523.569016669,0.000000000
774,7321.725552949,41523.569016669,0.000000000
775,7321.725552949,41523.569016669,0.000000000
776,7321.725552949,41523.569016669,0.000000000
777,7321.725552949,41523.569016669,0.000000000
778,7321.725552949,41523.569016669,0.000000000
779,7321.725552949,41523.569016669,0.000000000
780,7321.725552949,41523.569016669,0.000000000
781,7321.725552949,41523.569016669,0.000000000
782,7321.725552949,41523.569016669,0.000000000
783,7321.725552949,41523.569016669,0.000000000
784,7321.725552949,41523.569016669,0.000000000
785,7321.725552949,41523.569016669,0.000000000
786,7321.725552949,41523.569016669,0.000000000
787,7321.725552949,41523.569016669,0.000000000
788,7321.725552949,41523.569016669,0.000000000
789,7321.725552949,41523.569016669,0.000000000
790,7321.725552949,41523.569016669,0.000000000
791,7321.725552949,41523.569016669,0.000000000
792,7321.725552949,41523.569016669,0.000000000
793,7321.725552949,41523.569016669,0.000000000
794,7321.725552949,41523.569016669,0.000000000
